"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 29 14:51:35 GMT 2024","Wed May 29 14:51:47 GMT 2024","11803","","Cadastro de usuários","","Validar cadastro de usuário com sucesso","","Validar cadastro de usuário com sucesso",""
